gene_id	gene_short_name	E12.5_DFL_WT_RNAseq_rep1	E12.5_DFL_WT_RNAseq_rep2	E12.5_DFL_WT_RNAseq_rep3	E12.5_DFL_DelCBS1.4_RNAseq_rep1	E12.5_DFL_DelCBS1.4_RNAseq_rep2	E12.5_DFL_DelCBS1.4_RNAseq_rep3	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000048612	Myof	131.636158178586	268.286187601637	204.817165297648	445.036278094116	359.630797851321	437.346106011868	307.792115505863	-1.03891733604151	0.193288489318489	-5.37495708981224	7.66009223836566e-08	3.31830253771008e-05
ENSMUSG00000019997	Ccn2	125.652696443196	179.198789428574	155.191860930376	344.410359737172	232.218743755424	347.452795538297	230.687540972173	-1.00669095756123	0.19042646651028	-5.28650757433911	1.24673656363841e-07	5.07346221609097e-05
ENSMUSG00000030342	Cd9	289.200650543864	357.373585774699	276.999426195497	563.297666678567	425.391858029848	595.921945836032	418.030855509751	-0.780240159742233	0.148359742900567	-5.25910967819055	1.44754537079072e-07	5.55402479552817e-05
ENSMUSG00000038305	Spats2l	579.398544710292	646.139635025316	528.735061076748	1004.18442236621	729.536761355536	1208.00448681338	782.666485224581	-0.746573903778448	0.142790283066587	-5.22846434466624	1.70923787885526e-07	6.37593207642979e-05
ENSMUSG00000043099	Hic1	383.938794687543	354.301606527352	350.08396535457	612.054554954612	474.712653163743	793.889236317155	494.830135167496	-0.789563346472614	0.15335743664417	-5.14851684893905	2.62554205433426e-07	9.52929844531211e-05
ENSMUSG00000016763	Scube1	1182.73093636215	875.51408549389	1183.78907872473	633.83954758859	807.628020317537	506.028635362461	864.921717308226	0.735884608715831	0.144094160458792	5.10697037529344	3.27365048045861e-07	0.000112722698210458
ENSMUSG00000070720	Tmem200b	46.8704502605572	63.4875711118377	25.2637913142473	160.793993250788	85.2838749190274	181.806695339806	93.917729366044	-1.66454129944531	0.327096938387285	-5.08883179296065	3.6027599363184e-07	0.00012095365796205
ENSMUSG00000038402	Foxf2	10.9696798482155	23.5518408963269	4.51139130611559	88.1773511375288	35.9630797851321	91.9133848662355	42.5144546399257	-2.48435486514779	0.488759293076701	-5.08298236031272	3.71554219283611e-07	0.00012169760026243
ENSMUSG00000024521	Pmaip1	482.665913321483	397.30931599021	685.73147852957	275.943240030384	333.942883719083	208.067662444445	397.276749005863	0.938379082699485	0.187430245331219	5.00655100270086	5.54139835357677e-07	0.000173059159279494
ENSMUSG00000021838	Samd4	418.84232147732	479.22876258613	351.888521877016	663.923585035511	568.216660605086	771.668417997845	542.294711596485	-0.682577807190589	0.137101962362096	-4.97861442265759	6.4041078897016e-07	0.000186958184458267
ENSMUSG00000028063	Lmna	516.572196488694	440.317025453068	430.386730603428	726.166421132591	602.12470725964	820.150203421794	589.286214059869	-0.631647565194802	0.126854282632681	-4.97931604740377	6.38093690554568e-07	0.000186958184458267
ENSMUSG00000092009	Myh15	134.627889046281	164.862886274288	140.755408750807	255.195627998025	273.319406367004	250.4892246904	203.208407187801	-0.824386862223895	0.165759945278666	-4.97337798246725	6.57961933486186e-07	0.000187995123506085
ENSMUSG00000015970	Chdh	5.98346173539028	27.6478132261229	6.31594782856183	87.1399705359109	50.3483116991849	68.6825293505936	41.0196723959607	-2.38228638049096	0.480759243148636	-4.9552586132066	7.22341483523699e-07	0.000202090078796661
ENSMUSG00000063838	Cdc42ep5	194.462506400184	178.174796346125	212.035391387433	354.784165753351	299.007320499241	325.231977218987	260.616026267554	-0.742098119807057	0.150644379849569	-4.92615868277399	8.38619015944952e-07	0.000229832954390301
ENSMUSG00000024529	Lox	123.658209198066	161.790907026941	87.5209913386425	260.382531006115	197.283180535582	396.944618158577	204.596739543987	-1.19965963761807	0.243864325929928	-4.91937323363477	8.68217759834757e-07	0.000233185925936419
ENSMUSG00000027869	Hsd3b6	349.035267897767	209.918581902044	333.842956652554	172.205179868586	147.962385401686	141.405207486516	225.728263201525	0.953271283862473	0.195110476435282	4.88580265539288	1.03008335882345e-06	0.000266019027416157
ENSMUSG00000086596	Susd5	129.641670933456	181.246775593472	112.78478265289	310.176799883778	203.448279927318	380.784023017261	219.680388668029	-1.08065309736487	0.221837025689884	-4.87138291727535	1.10819826640878e-06	0.000275592491103768
ENSMUSG00000029866	Kel	158.561735987843	145.407017707757	174.139704416062	78.840925722967	86.3113914843169	65.6524177615968	118.152198846757	1.05224325437485	0.21727863314332	4.84282894802993	1.28003477067605e-06	0.000312537944280157
ENSMUSG00000024776	Stambpl1	155.570005120147	239.614381293065	149.778191363038	362.045829964677	307.227453021557	323.211902826323	256.241293931468	-0.867528709001103	0.180334765006254	-4.81065705201667	1.50434944416807e-06	0.000357905980871411
ENSMUSG00000027832	Ptx3	169.531415836058	157.694934697145	160.605530497715	354.784165753351	207.558346188476	397.95465535491	241.354841387943	-0.977302122130194	0.203236233497753	-4.80870022687663	1.51914818003354e-06	0.000357905980871411
ENSMUSG00000006538	Ihh	48.8649375056873	74.7514950187766	52.3321391509409	189.840650096092	93.5040074413433	165.64610019849	104.156554901888	-1.35380310749914	0.282137706034502	-4.79837709935014	1.59956409812303e-06	0.000370354246098174
ENSMUSG00000026574	Dpt	9.97243622565047	20.4798616489799	5.41366956733871	79.878306324585	25.6879141322372	86.8631988845742	38.0492311305609	-2.43688047449068	0.513532647462684	-4.74532726698309	2.08169490963219e-06	0.000465918015690845
ENSMUSG00000038415	Foxq1	6.98070535795533	13.3119100718369	1.80455652244624	38.3830822598655	39.0456294810005	53.5319714056097	25.5096425164524	-2.59072833361517	0.548252160459443	-4.72543205565136	2.29626604199941e-06	0.000489469153619208
ENSMUSG00000021186	Fbln5	369.977383971633	556.028243769804	376.25003493004	697.119764287287	614.454906043113	804.99964547681	569.804996413115	-0.702197598529116	0.148943901637194	-4.71451056948654	2.42292427936553e-06	0.000500576156116919
ENSMUSG00000061524	Zic2	561.448159504122	399.357302155108	674.904139394893	278.01800123362	340.10798311082	342.402609556635	432.706365825866	0.769231699565276	0.164139591757742	4.68644823182335	2.77987092664954e-06	0.000548983627558481
ENSMUSG00000041559	Fmod	340.060075294681	397.30931599021	314.895113166868	590.269562320634	438.749573378611	775.708566783174	476.165367822363	-0.779389437496732	0.166421406432441	-4.68322828297408	2.82391712210553e-06	0.0005495997540979
ENSMUSG00000046402	Rbp1	509.591491130739	716.795157714296	489.03481758293	998.997519358121	755.224675487773	930.24425782201	733.314653182645	-0.647272489437025	0.139014507346151	-4.65615065501972	3.2217622103335e-06	0.000600903398924564
ENSMUSG00000033910	Gucy1a1	21.939359696431	70.6555226889806	42.4070782774866	137.971620015192	117.136888443002	118.174351970874	84.714136848661	-1.46994364972903	0.317287181153116	-4.63284915699027	3.60667335141213e-06	0.000663479677207035
ENSMUSG00000027487	Cdk5rap1	244.324687528437	200.702644160003	212.035391387433	344.410359737172	386.346228548847	322.20186562999	285.003529498647	-0.680347601139315	0.147477176634727	-4.61323993762375	3.96440208407984e-06	0.000717584689349326
ENSMUSG00000030772	Dkk3	331.084882691596	472.060811008987	315.797391428092	545.662196451061	549.721362429876	782.7788271575	499.517578527852	-0.748836908701408	0.163347807244311	-4.58430952538844	4.55489083767417e-06	0.000784377141485566
ENSMUSG00000030223	Ptpro	7.97794898052038	26.6238201436739	10.8273391346774	61.2054554954612	42.128179176869	85.8531616882419	39.1026507699073	-2.06729748331939	0.45404572509829	-4.55306011937865	5.28711558461269e-06	0.000865861892509315
ENSMUSG00000089661	Mia	61.8291045990329	65.5355572767357	39.7002434938172	107.887582568271	124.329504400028	148.475467860842	91.292910033121	-1.19371581199525	0.263417413156123	-4.53165110724001	5.85244512403079e-06	0.000946897416513367
ENSMUSG00000028644	Ermap	187.481801042229	123.903162976328	145.266800056922	61.2054554954612	91.4489743107644	53.5319714056097	110.473027547886	1.14756967451755	0.255130093210391	4.49797850217228	6.86026321994912e-06	0.00106087215968219
ENSMUSG00000039419	Cntnap2	49.8621811282524	94.2073635853075	59.5503652407258	180.50422468153	124.329504400028	151.505579449839	109.993203080947	-1.16707643193392	0.259489415653681	-4.497587807171	6.87287794268753e-06	0.00106087215968219
ENSMUSG00000041703	Zic5	147.592056139627	114.687225234287	140.755408750807	70.5418809100231	54.4583779603428	67.6724921542613	99.2845735248914	1.06558161326256	0.238110949305883	4.47514747376731	7.6358589445155e-06	0.00113935499739887
ENSMUSG00000063765	Chadl	132.633401801151	174.078824016329	136.244017444691	314.32632229025	215.778478710792	258.569522261058	205.271761087379	-0.833585222666348	0.187020385964081	-4.45718908326094	8.30413522680018e-06	0.00122545309846923
ENSMUSG00000038738	Shank1	157.564492365277	123.903162976328	126.318956571237	227.186351754339	235.301293451293	235.338666745416	184.268820643982	-0.77578016564974	0.174605242920881	-4.44305195349299	8.86917386977497e-06	0.00128068963330331
ENSMUSG00000054146	Krt15	142.605838026802	126.975142223675	130.830347877352	281.130143038474	159.265067619871	423.205585263216	210.668687341565	-1.10925569026781	0.249830945850895	-4.44002517978633	8.99483529683449e-06	0.00128501748086373
ENSMUSG00000010830	Kdelr3	145.597568894497	141.311045377961	128.123513093683	254.158247396407	183.925465186818	373.713762642935	204.47160043205	-0.969027025518666	0.218698567976059	-4.43087960971352	9.38494770572294e-06	0.00131281732020993
ENSMUSG00000035916	Ptprq	34.9035267897767	51.1996541224497	27.9706260979167	95.4390153488548	91.4489743107644	93.9334592589	65.8158759881104	-1.30583376525833	0.298169388743469	-4.37950310983068	1.18950224254074e-05	0.00159738256150797
ENSMUSG00000020000	Moxd1	101.718849501635	136.191079965716	73.9868174202957	240.672299575373	157.210034489292	232.308555156419	157.014606018122	-1.0187309458617	0.234185406281027	-4.35010431281616	1.3607278634567e-05	0.00180922915627327
ENSMUSG00000030518	Fam189a1	70.8042972021183	104.447294409797	55.9412521958334	172.205179868586	121.24695470416	215.137922818771	123.297150199878	-1.14186866706839	0.263659638333241	-4.33084363722435	1.48539137049388e-05	0.00195561967787865
ENSMUSG00000076435	Acsf2	134.627889046281	252.926291364902	271.585756628159	335.07393432261	454.162321857953	418.155399281555	311.088598750243	-0.87199060228091	0.201542842102478	-4.32657688650402	1.51444472307086e-05	0.00197451244525423
ENSMUSG00000026394	Atp6v1g3	287.206163298734	130.047121471022	239.103739224126	96.4763959504727	121.24695470416	94.9434964552323	161.503978517291	1.07097034578661	0.248107015270938	4.31656615842599	1.58475198079049e-05	0.00204631099519572
ENSMUSG00000059857	Ntng1	64.8208354667281	68.6075365240826	63.1594782856183	142.121142421664	101.724139963659	167.666174591155	101.349884542151	-1.06678562849374	0.247880260212887	-4.30363284102393	1.6802002569865e-05	0.00214889611914969
ENSMUSG00000048616	Nog	228.368789567396	385.021399000822	252.637913142473	485.494121557218	423.336824899269	521.179193307445	382.67304024577	-0.725250595134182	0.168874852857787	-4.29460386114994	1.75005539124639e-05	0.00221712206123093
ENSMUSG00000030218	Mgp	80.7767334277688	66.5595503591847	46.0161913223791	131.747336405484	109.944272485975	190.897030106797	104.323519017931	-1.16591411515803	0.271884726374126	-4.28826632046141	1.80073108987262e-05	0.00221853374366049
ENSMUSG00000031891	Hsd11b2	642.22489293189	396.285322907761	548.585182823656	284.242284843328	382.236162287689	309.071382077671	427.107537978666	0.702569715782136	0.163785202557578	4.28957991815622	1.79011390071719e-05	0.00221853374366049
ENSMUSG00000073400	Trim10	93.7409005211144	69.6315296065316	103.762000040659	39.4204628614835	32.8805300892636	37.3713762642936	62.8011332305576	1.2864952049971	0.300340026427238	4.28346238195716	1.84007221049853e-05	0.00224639361043498
ENSMUSG00000062760	Shisal1	92.7436568985494	89.0873981730625	92.9346609059812	154.56970964108	162.347617315739	179.786620947142	128.578277313592	-0.854059832309715	0.200776097509942	-4.2537923732053	2.10180197916542e-05	0.00252853894559804
ENSMUSG00000074934	Grem1	187.481801042229	146.431010790206	273.390313150605	91.2894929423828	123.301987834738	85.8531616882419	151.291294574734	1.01800377226775	0.239358865507636	4.25304393931159	2.10884177456982e-05	0.00252853894559804
ENSMUSG00000023216	Epb42	129.641670933456	59.3915987820417	115.491617436559	45.6447464711914	42.128179176869	21.2107811229774	68.9180989871825	1.4852320681403	0.349793085508923	4.24603038101624	2.17591139643329e-05	0.00258586850820377
ENSMUSG00000051041	Olfml1	382.941551064978	464.892859431844	321.21106099543	611.017174352994	500.40056729598	676.724921542613	492.864689113973	-0.614978067527534	0.145487895394643	-4.22700504299258	2.36822361913307e-05	0.00274162715356361
ENSMUSG00000050229	Pigm	898.516503931108	564.220188429396	698.363374186694	474.08293493942	481.90526912077	481.787742650487	599.812668876312	0.588052004033951	0.139677625747683	4.21006586334896	2.55296252065612e-05	0.00290540116016026
ENSMUSG00000051839	Gypa	109.696798482155	23.5518408963269	78.4982087264113	22.8223732355957	13.3577153487633	17.1706323376484	44.1829281711501	1.99063682184744	0.474286899116459	4.19711534422682	2.70336268352024e-05	0.00300028574190028
ENSMUSG00000037962	Rflna	481.668669698918	397.30931599021	338.35434795867	543.587435247825	561.02404464806	851.461356508094	528.900861675296	-0.685432337200367	0.163610371264738	-4.18941862854934	2.79670044314784e-05	0.00306967219422027
ENSMUSG00000028332	Hemgn	97.7298750113746	10.2399308244899	64.9640348080645	10.3738060161799	10.2751656528949	11.1104091596548	34.1155369121098	2.44615597029897	0.586953540999252	4.16754615047478	3.07896189656302e-05	0.00328153804039244
ENSMUSG00000101174	Hoxd4	108.69955485959	37.8877440506128	70.3777043754033	9.33642541456188	29.7979803933951	21.2107811229774	46.2183650360901	1.84576996347125	0.443082996023408	4.16574316784147	3.10339929746544e-05	0.00328153930438295
ENSMUSG00000044573	Acp1	385.933281932673	311.293897064494	168.726034848723	163.906135055642	121.24695470416	153.525653842503	217.438659574699	0.979335876079824	0.236225823325848	4.14576129862371	3.38686518314518e-05	0.00349863173418897
ENSMUSG00000074622	Mafb	312.13725386286	388.093378248169	461.966469746237	586.120039914162	498.345534165401	727.226781359226	495.648242882676	-0.639370695370012	0.154295309919499	-4.14381160194432	3.41580397943824e-05	0.00350159020151726
ENSMUSG00000069206	Zfp874a	187.481801042229	100.351322080001	174.139704416062	75.728783918113	64.7335436132377	81.8130129029129	114.041361328759	1.05681315562384	0.256070148460757	4.12704550677371	3.67453700332507e-05	0.00373828465285245
ENSMUSG00000036766	Dner	81.7739770503339	29.6957993910208	110.980226130444	16.5980896258878	6.16509939173692	31.3111530863	46.0873907792872	2.04125616197738	0.497810485469901	4.10046839421344	4.12314747812867e-05	0.00407130496204338
ENSMUSG00000036412	Arsi	23.9338469415611	15.3598962367349	18.0455652244624	79.878306324585	22.6053644363687	117.164314774542	46.164548989709	-1.93806997823883	0.473446142577022	-4.09353842802413	4.24839627798489e-05	0.0041341821461637
ENSMUSG00000031738	Irx6	16.9531415836058	35.8397578857148	16.2410087020161	57.0559330889893	57.5409276562113	92.9234220625677	46.0923651631842	-1.59572329278943	0.391043098641319	-4.08068394080799	4.49033785172435e-05	0.00424653147963425
ENSMUSG00000063804	Lin28b	265.266803602303	151.550976202451	246.321965313911	106.850201966653	139.74225287937	109.084017203884	169.802702861429	0.90006534116561	0.220516157771342	4.08162989171481	4.4720972640767e-05	0.00424653147963425
ENSMUSG00000021061	Sptb	318.12071559825	145.407017707757	294.142713158737	151.457567836226	120.21943813887	111.104091596548	190.075257339398	0.986674376057861	0.242357803638713	4.071147539894	4.67821060027382e-05	0.00436275626049146
ENSMUSG00000023926	Rhag	54.8483992410776	22.5278478138779	52.3321391509409	9.33642541456188	11.3026822181844	11.1104091596548	26.9096504997162	2.03257840930581	0.500607569263817	4.06022308511012	4.9025851245894e-05	0.0044786949413681
ENSMUSG00000053441	Adamts19	267.261290847433	368.637509681638	249.931078358804	474.08293493942	409.979109550505	469.6672962945	373.259869945383	-0.613892346277207	0.151330704257918	-4.05662782901566	4.97863193477679e-05	0.00451743569271064
ENSMUSG00000027547	Sall4	121.663721952936	72.7035088538786	154.289582669153	54.9811718857533	56.5134110909218	37.3713762642936	82.9204621194894	1.23131042557586	0.304676788917647	4.04136603234545	5.31407364251206e-05	0.00475751299635297
ENSMUSG00000070691	Runx3	46.8704502605572	31.7437855559188	16.2410087020161	128.63519460063	57.5409276562113	86.8631988845742	61.315760943318	-1.53134302076067	0.37997746386262	-4.03008906158267	5.57557235422698e-05	0.0049259448121654
ENSMUSG00000030730	Atp2a1	36.8980140349068	41.9837163804088	37.895686971371	78.840925722967	60.6234773520798	179.786620947142	72.6714069014792	-1.45225484831679	0.36107353429407	-4.02204734045678	5.76944580778112e-05	0.00505976569296906
ENSMUSG00000063531	Sema3e	107.702311237025	177.150803263676	115.491617436559	215.775165136541	199.338213666161	346.442758341965	193.650144846988	-0.930043217424551	0.231412725075282	-4.01898044769144	5.84505206065358e-05	0.00506407768532367
ENSMUSG00000044921	Rassf9	130.638914556021	83.9674327608176	132.634904399798	43.5699852679554	67.8160933091062	48.4817854239484	84.5181859529412	1.12074897966288	0.280173623400113	4.0001944724909	6.329045131219e-05	0.00541355076860764
ENSMUSG00000026459	Myog	61.8291045990329	54.2716333697967	44.2116347999328	98.5511571537087	78.091258962001	234.328629549084	95.2139030722593	-1.36053153100342	0.342076191178697	-3.9772763088697	6.9709147185734e-05	0.00585077585973264
ENSMUSG00000031737	Irx5	127.647183688326	186.366741005717	178.651095722178	312.251561087014	221.943578102529	289.880675347358	219.45680582552	-0.741600126025411	0.18735173635699	-3.95833068027897	7.54754167529835e-05	0.00625653933071491
ENSMUSG00000040569	Slc26a7	41.884232147732	58.3676056995927	23.4592347918011	75.728783918113	94.5315240066328	138.375095897519	72.0577460768985	-1.32645395300117	0.335750772537287	-3.95071005489305	7.79196760131471e-05	0.00641952962687456
ENSMUSG00000018217	Pmp22	315.128984730555	440.317025453068	285.119930546505	583.007898109308	408.951592985216	714.096297806906	457.770288271926	-0.714839017585229	0.18113170103951	-3.9465152344001	7.92968785082601e-05	0.00645380473628743
ENSMUSG00000028551	Cdkn2c	78.7822461826387	152.5749692849	81.2050435100807	211.625642730069	177.760365795081	206.047588051781	151.332642592425	-0.933423622711227	0.23728021891565	-3.9338450839977	8.35976744188148e-05	0.00664279982112582
ENSMUSG00000068196	Col8a1	63.823591844163	105.471287492246	68.573147852957	187.765888892856	98.6415902677908	224.228257585761	124.750627322629	-1.10453593467468	0.282741482950382	-3.90652239335007	9.3633969498604e-05	0.00739653280233385
ENSMUSG00000020553	Pctp	305.156548504904	243.710353622861	325.722452301546	179.466844079912	203.448279927318	181.806695339806	239.885195629391	0.632500717445319	0.162997108947231	3.88044132518993	0.000104267097252604	0.00812610508142386
ENSMUSG00000026532	Spta1	168.534172213493	167.934865521635	237.29918270168	119.298769186068	113.026822181844	96.9635708478968	150.509563775436	0.80378139033311	0.207360360316365	3.87625382742776	0.00010607702619639	0.00814004791309329
ENSMUSG00000020583	Matn3	28.9200650543864	64.5115641942867	33.3842956652554	124.485672194158	65.7610601785272	122.214500756203	73.2128596738029	-1.3053389633351	0.339681573999321	-3.84283123740385	0.000121623103313125	0.00922755171972855
ENSMUSG00000022454	Nell2	103.713336746765	215.038547314289	119.100730481452	445.036278094116	294.897254238083	495.928263399139	278.952401712307	-1.49791408075999	0.391042246659739	-3.830568419538	0.000127847576752027	0.00964530959664588
ENSMUSG00000048582	Gja3	256.291610999217	177.150803263676	286.924487068952	109.962343771507	181.870432056239	83.8330872955774	182.672127409195	0.940895539716519	0.246253854752225	3.82083578209659	0.000133000191917122	0.00997798646511189
ENSMUSG00000026413	Pkp1	169.531415836058	188.414727170615	161.507808758938	233.410635364047	291.814704542214	270.689968617045	219.228210048153	-0.616982858854517	0.163510097882062	-3.77336242131992	0.000161062053329732	0.0118191383287704
ENSMUSG00000024544	Ldlrad4	216.401866096615	286.718063085719	195.794382685417	380.718680793801	290.787187976925	431.285882833874	300.284343912058	-0.660067448878977	0.175498428619554	-3.76110176068797	0.000169166586477508	0.0123448578192448
ENSMUSG00000026344	Lypd1	79.7794898052038	112.639239069389	71.2799826366264	135.896858811956	142.824802575239	225.238294782094	127.943111280085	-0.937911615106431	0.249459354560756	-3.75977728619514	0.000170064688104869	0.0123448578192448
ENSMUSG00000029123	Stk32b	134.627889046281	197.630664912656	101.055165256989	338.186076127464	168.512716707476	322.20186562999	210.369062946809	-0.938564113897054	0.250457464263552	-3.74739925063451	0.000178677566912553	0.0128313424923458
ENSMUSG00000058656	Samd12	258.286098244347	253.950284447351	290.533600113844	146.270664828136	207.558346188476	162.615988609494	219.869163738608	0.63716510568842	0.171553066260181	3.71409919728326	0.000203928795675382	0.0142633322766912
ENSMUSG00000000392	Fap	19.9448724513009	55.2956264522457	27.9706260979167	102.700679560181	61.6509939173692	95.9535336515645	60.5860553550963	-1.33924266305171	0.362090048113744	-3.69864532325123	0.000216753235618127	0.014927072826235
ENSMUSG00000038259	Gdf5	1241.56831009348	1858.54744464493	1233.414383092	2562.33008599643	2299.58207311787	2641.24726840885	1972.78159422559	-0.792175439589853	0.214288860515161	-3.69676444069665	0.000218364785229977	0.0149613301063947
ENSMUSG00000071984	Fndc1	64.8208354667281	71.6795157714296	59.5503652407258	128.63519460063	102.751656528949	130.294798326861	92.955394322554	-0.885397628862158	0.240253173054354	-3.6852692416339	0.000228460996610814	0.0155736178857189
ENSMUSG00000022306	Zfpm2	28.9200650543864	57.3436126171437	46.0161913223791	113.074485576361	67.8160933091062	115.144240381877	71.3857813768755	-1.16279793499281	0.315682828972824	-3.68343738801488	0.000230109824014847	0.0156067920540171
ENSMUSG00000002020	Ltbp2	19.9448724513009	24.5758339787759	14.4364521795699	59.1306942922252	39.0456294810005	63.6323433689323	36.7943042919675	-1.46284932659121	0.398724702200056	-3.66882041298068	0.00024367216634881	0.0162799677706377
ENSMUSG00000027236	Eif3j1	173.520390326318	61.4395849469397	118.198452220229	44.6073658695734	52.4033448297639	57.5721201909387	84.6235430639604	1.19230803025667	0.325570253935508	3.66221427124868	0.000250044575677849	0.0166230129048408
ENSMUSG00000053626	Tll1	45.8732066379922	90.1113912555115	53.234417412164	151.457567836226	92.4764908760539	145.445356271845	96.4330717149655	-1.04433362332633	0.286863142928445	-3.64052911316958	0.000272078339513325	0.01791049030061
ENSMUSG00000015053	Gata2	93.7409005211144	152.5749692849	135.341739183468	209.550881526833	201.39324679674	217.157997211435	168.293289087415	-0.718658327276225	0.197789665238478	-3.63344731085787	0.000279659575837679	0.0181113645468168
ENSMUSG00000055609	Hba-x	11190.0706888024	4788.1916535315	10644.1766476491	3856.98107681567	3224.34698187841	2839.21455888998	6090.49693459451	1.42417321401744	0.391825372817946	3.6347141170951	0.000278289052885428	0.0181113645468168
ENSMUSG00000064329	Scn1a	46.8704502605572	80.8954535134706	35.1888521877016	125.523052795776	94.5315240066328	123.224537952535	84.3723117861123	-1.08102848916784	0.297586678580543	-3.63265081059487	0.000280524523474413	0.0181113645468168
